Id,Age,Rank,Year,Time,Pace,Sex
15375,35,766,2010,14504,553,0
15376,34,924,2010,15079,575,1
15377,50,2058,2010,18013,687,1
15378,31,1241,2010,15887,606,0
15379,45,1982,2010,17817,680,0
15380,35,2576,2010,20406,778,1
15381,34,86,2011,11187,426,1
15381,33,206,2010,12632,482,1
15382,43,663,2010,14259,544,1
15383,37,1782,2010,17220,657,1
15384,57,817,2010,14726,562,1
15385,26,776,2011,13725,523,1
15385,25,1211,2010,15809,603,1
15386,41,685,2010,14300,545,1
15387,29,2589,2011,17726,676,0
15387,28,2424,2010,19541,745,0
15388,33,498,2010,13832,527,1
15389,38,1243,2010,15895,606,1
15390,45,914,2010,15061,574,1
15391,41,55,2010,11231,428,1
15392,41,2048,2010,17995,686,1
15393,39,1459,2010,16408,626,0
15394,27,1174,2010,15742,600,0
15395,29,147,2010,12212,466,1
15395,32,64,2013,5132,391,1
15396,34,918,2011,14008,534,1
15396,33,638,2010,14198,541,1
15397,50,2788,2010,22741,867,1
15398,46,1783,2010,17227,657,1
15399,53,1585,2010,16730,638,1
15400,31,677,2010,14284,545,1
15401,51,2664,2010,21142,806,1
15402,34,225,2010,12710,485,0
15402,35,629,2015,13877,529,0
15403,33,939,2010,15117,576,0
15404,42,2582,2010,20450,780,0
15405,25,1768,2010,17179,655,0
15406,28,1972,2010,17791,679,1
15407,22,1171,2012,14834,566,0
15407,21,544,2011,13161,502,0
15407,20,894,2010,15007,572,0
15408,45,1884,2010,17544,669,0
15408,46,3184,2011,19907,759,0
15409,34,2779,2010,22560,861,0
15410,38,792,2010,14643,558,1
15411,23,1006,2010,15304,584,0
15412,31,58,2010,11282,430,1
15413,27,1607,2010,16796,641,0
15414,28,1043,2010,15382,587,0
15415,41,2174,2010,18432,703,0
15416,28,1689,2010,16997,648,0
15417,43,404,2010,13594,518,0
15417,44,1013,2011,14152,540,0
15418,30,855,2010,14887,568,1
15419,45,2415,2010,19520,745,1
15420,46,2754,2013,7130,544,1
15420,43,1161,2010,15702,599,1
15421,27,772,2013,6217,474,1
15421,28,500,2010,13841,528,1
15422,33,797,2010,14660,559,1
15423,55,810,2010,14710,561,1
15424,45,2279,2010,18933,722,1
15425,55,1203,2010,15795,602,0
15426,34,1066,2010,15442,589,0
15427,32,846,2010,14847,566,0
15428,37,929,2010,15091,576,1
15428,27,2934,2014,20088,766,1
15429,46,2659,2010,21113,805,1
15430,39,2515,2010,20044,765,0
15431,39,1588,2010,16735,638,1
15432,40,710,2010,14365,548,1
15433,39,192,2010,12541,478,1
15434,32,853,2010,14883,568,1
15435,31,2815,2010,23380,892,0
15436,29,2490,2010,19922,760,1
15437,37,1936,2010,17703,675,0
15438,38,2038,2010,17966,685,1
15439,44,1642,2010,16882,644,1
15440,39,1638,2010,16867,643,1
15441,40,567,2010,14028,535,1
15442,59,2054,2010,18011,687,0
15443,33,1754,2010,17147,654,1
15444,60,2308,2010,19067,727,1
15445,32,1493,2010,16488,629,1
15445,33,1094,2011,14310,546,1
15446,50,1142,2014,15451,589,1
15446,47,802,2011,13781,526,1
15446,46,323,2010,13183,503,1
15447,21,2274,2010,18918,722,1
15448,28,2352,2010,19273,735,1
15449,44,960,2010,15182,579,1
15450,39,1968,2010,17788,678,0
15451,49,2882,2010,26758,1021,0
15452,30,548,2010,13969,533,0
15453,27,614,2010,14136,539,0
15454,54,1758,2010,17150,654,1
15455,31,159,2010,12366,471,0
15456,51,549,2010,13972,533,1
15457,49,2101,2010,18178,693,1
15458,52,2379,2010,19377,739,0
15459,36,2605,2010,20631,787,1
15460,25,2129,2010,18268,697,0
15461,31,1181,2010,15757,601,1
15462,35,124,2010,12003,458,1
15463,31,2586,2010,20481,781,0
15464,32,1946,2010,17733,676,1
15465,52,370,2010,13417,512,1
15465,55,781,2013,6222,474,1
15465,54,1365,2012,15190,579,1
15466,30,540,2010,13963,532,1
15467,43,691,2010,14315,546,1
15467,45,862,2012,14166,540,1
15468,29,2349,2010,19257,735,1
15469,37,1052,2010,15411,588,1
15470,49,1641,2010,16878,644,1
15471,38,1373,2010,16205,618,1
15472,54,1980,2010,17815,679,1
15473,46,2374,2010,19365,739,1
15474,34,2767,2010,22259,849,1
15475,25,1296,2014,15851,605,1
15475,25,1478,2015,16116,615,1
15475,41,1565,2010,16676,636,1
15476,41,2014,2010,17898,683,1
15477,37,122,2012,11632,443,1
15477,35,339,2010,13244,505,1
15478,47,2580,2010,20439,780,1
15479,33,2114,2010,18218,695,1
15480,37,1041,2010,15379,586,1
15481,33,209,2010,12647,482,1
15482,33,1060,2010,15424,588,1
15483,55,2558,2010,20320,775,1
15484,59,2171,2010,18411,702,1
15485,44,934,2011,14029,535,1
15485,43,1596,2010,16754,639,1
15486,40,628,2010,14183,541,0
15487,20,2417,2010,19522,745,1
15488,28,1731,2010,17105,652,0
15489,30,1676,2010,16969,647,0
15490,48,95,2012,11407,435,1
15490,46,100,2010,11798,450,1
15491,29,1071,2010,15453,589,0
15492,28,1791,2010,17256,658,0
15493,30,2209,2010,18651,711,1
15494,41,464,2010,13763,525,1
15495,30,2670,2010,21202,809,0
15496,29,532,2010,13936,531,1
15497,32,2149,2010,18347,700,0
15498,31,2761,2010,22153,845,0
15499,29,367,2010,13403,511,1
15500,54,2832,2010,23777,907,1
15501,29,572,2010,14033,535,1
15502,29,415,2010,13639,520,1
15503,43,2098,2010,18166,693,0
15504,21,2541,2010,20180,770,0
15505,37,1393,2010,16253,620,1
15506,31,2672,2010,21219,809,1
15507,31,2163,2010,18393,702,1
15508,20,894,2010,15007,572,1
15509,59,2572,2010,20391,778,0
15510,28,836,2010,14814,565,1
15511,31,1353,2010,16145,616,1
15511,32,1890,2011,16062,613,1
15512,57,2327,2010,19149,730,1
15513,44,119,2010,11956,456,1
15514,31,2182,2010,18466,704,0
15515,28,1101,2010,15526,592,0
15515,30,699,2012,13810,527,0
15516,29,11,2010,10143,387,1
15517,48,80,2010,11540,440,1
15518,46,1653,2011,15583,594,0
15518,45,1710,2010,17050,650,0
15519,50,1334,2014,15943,608,1
15519,47,1663,2011,15601,595,1
15519,46,860,2010,14895,568,1
15519,50,651,2015,13923,531,1
15520,33,1152,2010,15676,598,1
15521,16,1355,2010,16149,616,1
15522,41,1483,2010,16466,628,1
15523,47,2244,2010,18804,717,1
15524,26,1178,2010,15754,601,1
15525,56,1702,2012,15809,603,1
15525,54,1379,2010,16217,618,1
15526,36,763,2010,14499,553,1
15526,38,562,2012,13528,516,1
15527,36,126,2011,11506,439,1
15527,35,151,2010,12228,466,1
15528,31,1627,2010,16842,642,0
15529,57,2457,2010,19748,753,1
15530,29,2047,2010,17989,686,0
15531,40,1289,2010,16011,611,1
15532,39,1172,2010,15741,600,1
15533,45,1127,2010,15592,595,1
15534,33,642,2010,14206,542,1
15535,41,2126,2010,18249,696,1
15536,22,2170,2010,18410,702,0
15537,33,2174,2010,18432,703,1
15537,35,3360,2012,19820,756,1
15538,33,779,2010,14557,555,1
15539,33,1913,2010,17619,672,1
15540,54,706,2010,14353,547,1
15541,34,1655,2010,16921,645,0
15542,53,2383,2010,19398,740,1
15543,39,2763,2010,22171,846,1
15544,46,57,2010,11268,430,1
15544,47,122,2011,11455,437,1
15544,50,94,2014,11785,449,1
15545,44,1384,2010,16233,619,1
15546,33,2768,2010,22271,850,0
15547,36,1117,2011,14357,547,1
15547,37,1053,2012,14577,556,1
15547,35,1247,2010,15917,607,1
15548,35,1339,2010,16116,615,1
15549,29,2629,2010,20833,795,0
15550,25,2460,2010,19751,753,1
15551,34,1328,2010,16085,613,1
15552,64,3819,2012,22710,866,1
15552,63,3471,2011,22591,862,1
15552,62,2808,2010,23087,881,1
15553,39,1024,2010,15343,585,0
15554,34,1033,2010,15364,586,1
15555,31,2070,2010,18076,689,1
15556,17,2817,2010,23479,896,0
15557,50,1686,2010,16994,648,0
15558,23,2002,2010,17868,681,0
15559,30,529,2010,13927,531,1
15560,43,1879,2010,17536,669,1
15561,40,1971,2010,17789,678,1
15562,50,1774,2010,17189,656,1
15563,30,724,2010,14386,549,0
15564,22,1210,2010,15803,603,1
15565,22,599,2010,14091,537,1
15566,38,1475,2010,16447,627,0
15567,29,1987,2010,17833,680,1
15568,34,1714,2010,17068,651,0
15569,34,1244,2012,14997,572,1
15569,32,728,2010,14395,549,1
15570,19,1375,2010,16206,618,1
15571,28,394,2010,13536,516,1
15572,35,1540,2010,16617,634,0
15573,24,2177,2010,18435,703,0
15574,41,1443,2010,16371,624,1
15575,32,2286,2010,18969,724,0
15576,27,378,2010,13449,513,0
15577,40,408,2010,13619,519,1
15578,26,438,2010,13694,522,1
15579,48,1580,2010,16708,637,1
15580,31,2329,2010,19158,731,0
15581,47,1454,2010,16396,625,0
15582,31,1254,2010,15924,607,0
15583,36,707,2010,14359,548,1
15584,40,1545,2010,16638,635,1
15585,38,1331,2010,16100,614,1
15586,25,1385,2010,16236,619,1
15587,38,485,2010,13801,526,0
15587,39,1351,2011,14922,569,0
15587,42,523,2014,13870,529,0
15588,30,2585,2010,20469,781,0
15589,37,1807,2011,15880,606,1
15589,36,1905,2010,17596,671,1
15590,37,613,2010,14134,539,0
15591,35,749,2010,14454,551,1
15592,25,2606,2010,20633,787,0
15593,36,1842,2010,17415,664,1
15594,35,991,2010,15271,582,1
15594,38,146,2013,5439,415,1
15595,48,2383,2010,19398,740,0
15596,24,633,2010,14195,541,0
15597,27,1552,2010,16647,635,1
15598,29,2707,2013,7115,543,1
15598,30,268,2014,12971,495,1
15598,26,462,2010,13762,525,1
15599,39,1548,2010,16641,635,1
15600,50,1354,2010,16147,616,1
15601,53,1232,2010,15857,605,1
15602,38,292,2010,13034,497,1
15603,45,2528,2010,20109,767,0
15604,29,1270,2010,15966,609,1
15605,27,2875,2010,25267,964,1
15606,53,1839,2010,17401,664,1
15607,37,567,2010,14028,535,0
15608,17,1183,2011,14503,553,0
15608,16,1435,2010,16354,624,0
15609,40,2727,2010,21726,829,0
15610,26,3199,2013,7261,554,1
15610,25,1744,2012,15894,606,1
15610,48,1082,2012,14637,558,1
15610,46,1445,2010,16373,624,1
15611,47,2568,2011,17666,674,0
15611,48,2240,2012,16892,644,0
15611,46,1818,2010,17346,662,0
15612,36,694,2010,14326,546,0
15613,33,244,2010,12823,489,1
15614,37,128,2010,12070,460,1
15615,24,837,2010,14817,565,0
15616,56,2746,2010,21949,837,0
15617,33,2378,2010,19373,739,1
15618,30,1362,2010,16166,617,1
15619,38,2632,2010,20861,796,1
15620,24,1724,2010,17096,652,0
15621,44,2318,2012,17022,649,1
15621,43,1495,2011,15218,580,1
15621,42,1164,2010,15718,599,1
15622,46,3437,2012,20241,772,0
15622,44,2270,2010,18916,721,0
15622,45,2705,2011,18071,689,0
15623,20,1242,2010,15892,606,1
15623,23,2632,2013,7091,541,1
15624,56,2694,2010,21430,817,0
15625,36,2741,2010,21901,835,0
15626,34,2733,2010,21782,831,0
15627,32,717,2010,14379,548,1
15628,46,857,2010,14891,568,1
15629,44,324,2010,13190,503,0
15630,37,835,2010,14812,565,1
15631,29,649,2010,14235,543,1
15632,39,2059,2010,18015,687,0
15633,39,1471,2010,16439,627,1
15634,44,2227,2010,18694,713,0
15635,52,1115,2010,15568,594,1
15636,24,1811,2010,17313,660,1
15637,33,616,2010,14138,539,1
15638,44,1797,2011,15862,605,0
15638,45,1966,2012,16296,621,0
15638,43,1092,2010,15514,592,0
15639,43,1825,2011,15922,607,0
15639,42,1150,2010,15660,597,0
15640,24,1410,2010,16298,622,0
15641,48,2527,2010,20103,767,0
15642,30,704,2010,14348,547,0
15643,45,1672,2010,16963,647,1
15644,29,2550,2010,20246,772,1
15645,51,2421,2010,19534,745,0
15646,30,2642,2010,20945,799,1
15647,45,2794,2010,22778,869,1
15648,53,1844,2010,17428,665,0
15649,44,2965,2011,18908,721,1
15649,43,2358,2010,19288,736,1
15650,32,1561,2010,16663,636,0
15651,24,2497,2010,19945,761,0
15652,25,767,2010,14508,553,0
15653,44,2703,2010,21492,820,1
15654,24,633,2010,14195,541,0
15655,69,430,2010,13685,522,1
15655,70,283,2011,12313,469,1
15656,55,202,2010,12625,481,1
15657,34,2419,2010,19531,745,1
15658,39,1786,2010,17244,658,0
15659,19,2801,2010,22954,876,0
15660,33,1224,2010,15841,604,1
15661,28,1734,2010,17113,653,0
15662,26,2178,2012,16732,638,1
15662,23,331,2010,13212,504,1
15663,31,533,2010,13937,531,0
15664,30,1697,2010,17020,649,1
15665,41,2184,2010,18484,705,1
15666,47,1329,2010,16096,614,1
15667,42,126,2010,12017,458,1
15668,50,709,2010,14364,548,1
15669,45,1780,2014,16845,642,1
15669,41,1525,2010,16573,632,1
15670,49,1239,2010,15880,606,1
15671,53,2598,2010,20569,785,0
15672,43,968,2012,14377,548,1
15672,45,1772,2015,16978,648,1
15672,41,1217,2010,15817,603,1
15672,45,2523,2014,18723,714,1
15673,22,384,2011,12566,479,1
15673,21,661,2010,14254,544,1
15674,35,737,2010,14423,550,1
15675,27,3488,2011,23040,879,0
15675,26,2771,2010,22362,853,0
15676,46,1183,2010,15760,601,1
15677,33,49,2010,11115,424,1
15678,51,1401,2010,16267,620,1
15679,25,298,2010,13061,498,1
15680,23,628,2010,14183,541,0
15681,25,1416,2010,16305,622,0
15682,24,2320,2010,19124,729,1
15683,40,1223,2011,14603,557,1
15683,39,1325,2010,16079,613,1
15684,49,382,2011,12562,479,1
15684,48,269,2010,12927,493,1
15685,55,2105,2010,18189,694,1
15686,46,1511,2010,16530,630,1
15687,47,2782,2010,22685,865,1
15688,39,1087,2010,15506,591,1
15689,46,1429,2010,16334,623,1
15690,37,2278,2010,18929,722,1
15691,32,2616,2010,20758,792,1
15692,41,982,2010,15256,582,0
15693,55,614,2011,13348,509,1
15693,54,850,2010,14861,567,1
15694,29,372,2010,13420,512,1
15695,28,776,2010,14541,555,0
15696,27,2277,2010,18928,722,1
15697,56,960,2010,15182,579,1
15698,46,138,2010,12129,462,1
15699,40,486,2010,13802,526,1
15700,43,1171,2010,15740,600,1
15700,44,749,2011,13682,522,1
15700,45,690,2012,13785,526,1
15701,34,2327,2012,17052,650,1
15701,32,2173,2010,18429,703,1
15702,43,3474,2012,20382,777,0
15702,41,2751,2010,22030,840,0
15703,45,1382,2010,16223,619,1
15704,22,2716,2010,21625,825,0
15705,30,1793,2010,17266,659,1
15706,47,1033,2010,15364,586,1
15707,33,2542,2010,20191,770,1
15707,35,3467,2012,20368,777,1
15708,47,3476,2011,22764,868,0
15708,50,2519,2014,18707,714,0
15708,48,3745,2012,22105,843,0
15708,46,2809,2010,23121,882,0
15709,25,849,2010,14859,567,1
15710,28,2465,2010,19796,755,1
15711,39,699,2011,13563,517,1
15711,38,716,2010,14378,548,1
15712,39,2338,2010,19183,732,1
15713,34,2607,2010,20638,787,0
15714,21,748,2010,14453,551,1
15715,36,1081,2010,15480,590,0
15716,42,1824,2010,17361,662,1
15717,41,2803,2010,22981,877,0
15718,29,2295,2010,19001,725,1
15719,36,2340,2010,19185,732,1
15720,31,1265,2010,15955,608,1
15721,30,680,2010,14290,545,1
15722,39,505,2010,13855,528,0
15723,26,1124,2010,15584,594,0
15724,36,493,2010,13825,527,1
15725,37,1571,2010,16685,636,0
15726,25,2036,2010,17961,685,1
15726,34,2627,2013,7090,541,1
15727,36,1029,2010,15357,586,1
15727,37,1506,2011,15234,581,1
15727,38,1139,2012,14764,563,1
15728,46,1978,2010,17810,679,1
15729,31,903,2010,15024,573,1
15730,36,1138,2010,15622,596,0
15731,33,1846,2010,17432,665,1
15731,35,1281,2012,15044,574,1
15732,47,906,2010,15028,573,1
15733,46,2826,2011,18388,701,0
15733,45,2143,2010,18317,699,0
15734,41,257,2010,12879,491,1
15735,53,1498,2010,16494,629,1
15736,33,2502,2010,19986,762,0
15737,40,1014,2010,15322,584,1
15738,27,933,2010,15105,576,1
15739,49,390,2010,13524,516,0
15739,50,498,2011,13012,496,0
15740,43,433,2010,13691,522,1
15741,41,236,2010,12795,488,1
15742,51,1513,2010,16534,631,1
15743,38,2623,2010,20802,793,1
15744,25,869,2010,14922,569,1
15745,36,2348,2010,19228,733,1
15745,37,2059,2011,16445,627,1
15746,41,2381,2010,19382,739,1
15747,33,2722,2010,21684,827,0
15748,44,1248,2011,14645,558,1
15748,43,1379,2010,16217,618,1
15748,45,2870,2012,18305,698,1
15749,35,1348,2010,16132,615,1
15750,30,1294,2010,16020,611,1
15751,29,659,2010,14252,543,0
15752,43,1057,2010,15422,588,1
15753,37,1909,2010,17611,672,1
15754,33,2852,2010,24293,927,0
15755,31,2028,2014,17397,664,1
15755,27,2016,2010,17901,683,1
15756,43,2021,2010,17906,683,1
15757,23,726,2010,14389,549,0
15758,47,1577,2010,16703,637,0
15759,53,2511,2010,20041,764,0
15760,47,2507,2010,20005,763,0
15761,64,2545,2010,20204,771,1
15762,32,1859,2010,17465,666,0
15763,33,1073,2010,15460,590,1
15764,40,268,2011,12263,468,1
15764,39,1261,2010,15939,608,1
15765,44,2450,2010,19692,751,1
15766,58,2664,2010,21142,806,1
15767,29,703,2010,14339,547,1
15768,45,2687,2010,21391,816,0
15769,43,2197,2010,18589,709,0
15770,52,2497,2013,7045,537,1
15770,49,422,2010,13665,521,1
15771,46,2083,2010,18112,691,1
15772,30,2080,2010,18107,691,0
15773,43,1300,2010,16027,611,1
15774,34,1936,2010,17703,675,1
15775,36,1861,2010,17467,666,1
15775,39,2627,2013,7090,541,1
15775,37,1416,2011,15070,575,1
15775,38,1760,2012,15928,607,1
15776,20,328,2011,12446,475,1
15776,19,590,2010,14075,537,1
15777,48,800,2010,14669,559,1
15778,28,315,2010,13154,502,1
15779,34,2000,2014,17331,661,0
15779,22,1472,2010,16441,627,0
15780,37,122,2010,11982,457,1
15781,40,2234,2010,18718,714,0
15781,42,2606,2012,17715,676,0
15782,38,2708,2010,21563,823,0
15783,25,333,2010,13229,504,1
15784,25,2394,2010,19430,741,0
15785,46,1926,2010,17651,673,1
15786,42,913,2010,15047,574,1
15786,46,785,2014,14563,555,1
15787,27,405,2010,13595,518,1
15788,39,2211,2010,18655,712,0
15789,29,1922,2012,16206,618,1
15789,42,1964,2010,17783,678,1
15790,31,1109,2010,15551,593,1
15791,42,412,2010,13631,520,1
15792,54,2460,2011,17361,662,1
15792,53,2330,2010,19159,731,1
15793,42,2774,2010,22401,855,1
15794,49,2416,2010,19521,745,0
15795,57,2034,2010,17958,685,1
15796,44,2452,2010,19731,753,1
15797,39,1207,2010,15799,603,0
15798,34,1377,2010,16207,618,1
15799,42,1617,2014,16465,628,1
15799,40,2412,2012,17261,658,1
15799,38,1510,2010,16529,630,1
15800,29,2121,2010,18243,696,0
15801,48,216,2010,12669,483,1
15802,38,1430,2012,15319,584,0
15802,36,1784,2010,17228,657,0
15802,37,1892,2011,16066,613,0
15803,53,1690,2010,16999,648,1
15804,42,1663,2010,16939,646,1
15805,45,2275,2010,18922,722,1
15806,30,1717,2010,17073,651,0
15807,40,751,2010,14460,551,1
15808,36,1900,2010,17586,671,0
15808,38,2664,2012,17846,681,0
15809,40,1555,2010,16651,635,0
15810,48,466,2010,13764,525,0
15811,28,3405,2011,21714,828,0
15811,27,2216,2010,18670,712,0
15812,52,788,2010,14620,558,0
15813,34,950,2010,15153,578,1
15813,35,881,2011,13932,531,1
15814,26,887,2010,14983,571,0
15815,35,2438,2010,19583,747,1
15815,40,1933,2015,17564,670,1
15816,34,2117,2010,18220,695,1
15817,32,1668,2010,16953,647,1
15818,37,1744,2010,17127,653,1
15819,39,899,2010,15013,573,1
15820,40,1761,2010,17153,654,1
15821,30,1437,2010,16361,624,1
15822,56,1985,2010,17821,680,1
15823,62,2790,2010,22754,868,0
15823,63,3478,2011,22857,872,0
15824,27,1597,2010,16760,639,0
15825,47,1618,2010,16829,642,1
15826,44,2826,2010,23608,901,1
15827,39,544,2010,13967,533,1
15828,43,1166,2010,15721,600,1
15829,47,137,2010,12113,462,1
15830,68,2322,2010,19128,730,1
15831,68,1711,2010,17054,650,1
15832,36,245,2010,12828,489,0
15832,37,420,2011,12703,484,0
15832,38,468,2012,13239,505,0
15833,43,42,2010,10920,416,1
15834,35,2506,2010,20004,763,0
15835,28,2827,2010,23666,903,0
15836,22,89,2010,11632,443,1
15837,26,1031,2010,15358,586,0
15838,33,52,2010,11155,425,1
15839,49,1401,2010,16267,620,1
15840,30,1008,2010,15307,584,1
15841,43,2477,2010,19829,756,0
15842,34,966,2010,15201,580,1
15842,35,1928,2011,16134,615,1
15843,30,515,2010,13890,530,0
15844,46,973,2010,15227,581,0
15845,37,1293,2013,6548,499,0
15845,34,1847,2010,17436,665,0
15846,37,878,2010,14959,570,1
15847,24,1623,2010,16836,642,0
15848,45,327,2015,12988,495,1
15848,43,1318,2010,16067,613,1
15849,29,2190,2010,18539,707,1
15850,28,1122,2010,15582,594,1
15851,30,1637,2010,16863,643,1
15852,38,1729,2010,17102,652,1
15853,42,291,2010,13033,497,1
15853,45,1948,2013,6842,522,1
15854,29,1007,2010,15305,584,0
15855,31,1805,2010,17299,660,0
15856,37,1092,2010,15514,592,1
15857,24,3201,2011,20032,764,0
15857,23,2770,2010,22359,853,0
15858,40,242,2010,12812,489,1
15859,47,1170,2010,15739,600,1
15860,38,2,2010,9363,357,1
15861,40,2369,2010,19333,737,1
15862,25,1648,2010,16905,645,0
15863,39,1138,2010,15622,596,1
15864,42,1366,2010,16177,617,0
15864,43,1632,2011,15523,592,0
15864,44,2225,2012,16845,642,0
15865,32,451,2012,13182,503,1
15865,31,721,2010,14382,548,1
15866,52,1189,2010,15771,601,1
15866,56,813,2010,14717,561,1
15867,31,2493,2010,19932,760,0
15868,26,742,2010,14429,550,0
15869,26,2105,2010,18189,694,0
15870,31,201,2010,12618,481,1
15871,54,1920,2010,17634,673,1
15871,55,2790,2011,18293,698,1
15872,55,201,2015,12456,475,1
15872,35,637,2015,13889,530,1
15872,40,962,2010,15190,579,1
15873,47,684,2010,14295,545,0
15874,39,2679,2010,21307,813,0
15875,49,1599,2010,16768,640,1
15876,31,1762,2010,17157,654,0
15877,34,285,2010,12996,496,1
15877,36,210,2012,12189,465,1
15878,37,1849,2010,17440,665,0
15879,41,356,2010,13357,509,1
15880,47,1002,2010,15296,583,0
