,Id,Age,Rank,Year,Time,Pace,Sex,Temp,halfMarathonTime,yrsSinceLast,raceCount,prevRaceCount,nTime,nPace,nRank
135,74,45,1573,2016,16166,617,0,12.2,,1,3,2,0.516086671044,0.27655399652,0.276430649855
136,74,45,1835,2015,17175,655,0,11.7,,4,3,1,0.666424418605,0.334086124402,0.334002006018
137,75,20,2789,2016,20974,801,0,12.2,,0,1,0,0.915298752462,0.454555551442,0.454898157129
138,76,35,942,2016,14402,550,1,12.2,,0,1,0,0.308929743926,0.211247269631,0.211445198836
139,77,25,472,2016,13258,507,0,12.2,,0,1,0,0.154629021668,0.168894154233,0.169738118332
140,78,40,2256,2016,18199,695,0,12.2,,0,1,0,0.740315167433,0.35181962904,0.352085354025
141,79,50,1613,2016,16291,622,1,12.2,,0,1,0,0.529218647406,0.281181740772,0.281280310378
142,80,30,2291,2016,18344,701,1,12.2,,0,1,0,0.75180564675,0.357187812373,0.357904946654
143,81,50,126,2016,11787,450,1,12.2,,0,1,0,0.0410374261326,0.114434859872,0.114451988361
144,82,40,2226,2016,18085,691,1,12.2,,0,1,0,0.730466185161,0.347599126282,0.348205625606
145,83,35,238,2016,12407,474,1,12.2,,0,1,0,0.0778069599475,0.137388471364,0.137730358875
146,84,65,2743,2016,20638,788,1,12.2,,0,1,0,0.900196979645,0.442116174892,0.442289039767
147,85,35,813,2016,14151,541,1,12.2,,0,1,0,0.266579120158,0.201954759172,0.202715809893
148,86,40,1753,2016,16679,637,1,12.2,,0,1,0,0.575180564675,0.295546258932,0.29582929195
149,87,20,2931,2016,22658,865,1,12.2,,3,2,1,0.961917268549,0.51690052201,0.516973811833
150,87,15,3539,2013,15355,585,1,19.4,7356.0,0,2,0,0.932279314888,0.458478176902,0.45777027027
151,88,35,1173,2016,15061,575,0,12.2,,0,1,0,0.38476690742,0.235644737329,0.235693501455
152,89,35,1884,2016,17040,651,1,12.2,,0,1,0,0.618187787262,0.308911184332,0.309408341416
153,90,40,2717,2013,14856,566,1,19.4,7117.0,0,2,0,0.715678524374,0.426355092056,0.425675675676
154,90,25,28,2016,10769,412,1,12.2,,3,2,1,0.00886408404465,0.0767465106808,0.0775945683802
155,91,35,2327,2016,18498,707,1,12.2,,0,1,0,0.763624425476,0.362889193292,0.363724539282
156,92,30,1786,2013,14144,539,1,19.4,6776.0,9,4,1,0.470355731225,0.38052014935,0.380067567568
157,92,25,1731,2013,14086,537,1,19.4,6748.0,9,4,1,0.455862977602,0.376786404017,0.376689189189
158,92,30,1567,2016,16147,617,1,12.2,,3,4,3,0.51411687459,0.275850579394,0.276430649855
159,92,40,1612,2004,20299,774,1,20.6,,0,4,0,0.904548006738,0.475943745374,0.475995914198
160,93,40,1877,2016,17019,650,1,12.2,,0,1,0,0.615889691399,0.308133723298,0.308438409311
161,94,40,1367,2012,15191,579,1,20.6,,1,7,3,0.349092767697,0.280487314543,0.280295047418
162,94,40,228,2010,12724,485,1,21.7,,1,7,1,0.0787647467037,0.142200463413,0.142017629775
163,94,40,687,2009,13939,532,1,14.4,,0,7,0,0.247653429603,0.213734193741,0.214076246334
164,94,45,2074,2015,18047,688,1,11.7,,1,7,5,0.753270348837,0.367464114833,0.367101303912
165,94,45,2690,2014,19305,736,1,22.8,,2,7,4,0.759390002824,0.438390813827,0.437894736842
166,94,40,935,2011,14033,535,1,11.1,,1,7,2,0.26406559231,0.246670196733,0.246531483458
167,94,45,1990,2016,17326,662,1,12.2,,1,7,6,0.652987524622,0.319499463182,0.320077594568
168,95,25,2921,2016,22497,859,0,12.2,,0,1,0,0.958634274458,0.510939987413,0.511154219205
169,96,40,1,2016,8696,332,1,12.2,,0,1,0,0.0,0.0,0.0
170,97,55,1842,2016,16925,646,1,12.2,,0,1,0,0.604399212081,0.30465365962,0.304558680892
171,98,35,980,2008,14902,568,1,17.8,,1,5,1,0.371819217622,0.269768386835,0.269435569755
172,98,35,1690,2009,16723,638,1,14.4,,1,5,2,0.609747292419,0.317579917192,0.317693059629
173,98,30,1573,2007,17566,670,1,22.2,,0,5,0,0.618410700236,0.322597438656,0.323020928116
174,98,35,1247,2010,15917,607,1,21.7,,1,5,3,0.432338653713,0.261529262277,0.261508325171
175,98,30,235,2016,12401,474,1,12.2,,6,5,4,0.0768220617203,0.137166339639,0.137730358875
176,99,30,1514,2016,16033,612,1,12.2,,0,1,0,0.496717005909,0.271630076635,0.271580989331
177,100,35,1660,2016,16430,628,0,12.2,,0,1,0,0.544648719632,0.286327792381,0.287099903007
178,101,30,2855,2016,21699,829,0,12.2,,0,1,0,0.93696651346,0.481396468106,0.482056256062
179,102,45,1763,2016,16711,638,1,12.2,,0,1,0,0.578463558766,0.29673096146,0.296799224054
180,103,35,1203,2016,15134,578,1,12.2,,0,1,0,0.394615889691,0.238347339973,0.238603297769
181,104,30,1596,2016,16237,620,1,12.2,,0,1,0,0.523637557452,0.279182555255,0.279340446169
182,105,50,876,2016,14283,546,1,12.2,,1,3,2,0.287261982928,0.206841657103,0.207565470417
183,105,50,646,2014,14214,542,1,22.8,,0,3,0,0.182151934482,0.233990444453,0.233684210526
184,105,50,709,2015,14062,536,1,11.7,,1,3,1,0.25726744186,0.214928229665,0.214643931795
185,106,45,2469,2016,19116,730,1,12.2,,0,1,0,0.810242941563,0.385768760875,0.386032977692
186,107,45,3208,2012,19318,737,1,20.6,,0,2,0,0.819575773064,0.446423545495,0.446786090622
187,107,50,1858,2016,16968,648,1,12.2,,4,2,1,0.609652002626,0.306245603643,0.306498545102
188,108,30,1521,2016,16056,613,1,12.2,,0,1,0,0.499015101773,0.272481581578,0.272550921435
189,109,30,602,2016,13624,520,1,12.2,,3,2,1,0.197307944846,0.182444189404,0.182347235694
190,109,30,2139,2013,14436,550,1,19.4,6916.0,0,2,0,0.563372859025,0.399317625853,0.398648648649
191,110,40,1893,2015,17384,663,1,11.7,,0,2,0,0.6875,0.342086124402,0.342026078235
192,110,40,2171,2016,17893,683,1,12.2,,1,2,1,0.712409717663,0.34049091111,0.340446168768
193,111,45,2766,2016,20831,796,0,12.2,,0,1,0,0.907747866054,0.449261412017,0.450048496605
194,112,25,2141,2016,17791,680,0,12.2,,1,2,1,0.702560735391,0.3367146718,0.337536372454
195,112,25,1561,2015,16309,622,0,11.7,,0,2,0,0.566860465116,0.300937799043,0.300902708124
196,113,30,1315,2016,15470,591,0,12.2,,0,1,0,0.431385423506,0.250786716523,0.251212415131
197,114,35,316,2016,12667,484,1,12.2,,0,1,0,0.103414313854,0.147014179408,0.147429679922
198,115,55,1406,2016,15769,602,1,12.2,,0,1,0,0.461260669731,0.261856280774,0.261881668283
199,116,25,1393,2016,15726,601,0,12.2,,0,1,0,0.456992777413,0.260264336752,0.260911736178
200,117,45,174,2016,12067,461,1,12.2,,0,1,0,0.0567957977676,0.124801006997,0.125121241513
201,118,35,1029,2016,14671,560,1,12.2,,0,1,0,0.337491792515,0.221206175262,0.221144519884
202,119,30,284,2016,12582,481,1,12.2,,0,1,0,0.0929087327643,0.143867313317,0.144519883608
203,120,40,1899,2016,17076,652,1,12.2,,0,1,0,0.623112278398,0.310243974677,0.310378273521
204,121,40,1031,2016,14682,561,0,12.2,,0,1,0,0.338148391333,0.221613416756,0.222114451988
205,122,15,1773,2016,16739,639,0,12.2,,0,1,0,0.581746552856,0.297767576173,0.297769156159
206,123,35,417,2006,13367,510,1,21.1,,0,5,0,0.167945094873,0.167492239614,0.167965367965
207,123,45,789,2016,14094,538,1,12.2,,1,5,4,0.25869993434,0.199844507793,0.199806013579
208,123,35,300,2007,13336,509,1,22.2,,1,5,1,0.117623918175,0.175788706487,0.17652411283
209,123,40,551,2010,13979,533,1,21.7,,3,5,2,0.190839694656,0.189102324538,0.18903036239
210,123,45,278,2015,12814,489,1,11.7,,5,5,3,0.100654069767,0.167157894737,0.167502507523
211,124,30,849,2016,14230,544,0,12.2,,0,1,0,0.278397898884,0.20487949354,0.205625606208
212,125,15,2348,2016,18599,710,1,12.2,,0,1,0,0.770518713066,0.366628410648,0.366634335597
213,126,30,940,2016,14399,550,1,12.2,,0,1,0,0.308273145108,0.211136203769,0.211445198836
214,127,35,477,2016,13275,507,1,12.2,,0,1,0,0.156270518713,0.169523527452,0.169738118332
215,128,45,1898,2016,17073,652,0,12.2,,0,1,0,0.622783978989,0.310132908815,0.310378273521
216,129,25,2727,2016,20505,783,1,12.2,,0,1,0,0.8949441891,0.437192255007,0.437439379243
217,130,50,1508,2016,16020,612,1,12.2,,0,1,0,0.494747209455,0.271148791233,0.271580989331
218,131,55,2906,2016,22184,847,0,12.2,,0,1,0,0.953709783322,0.499352115805,0.499515033948
219,132,30,2161,2015,18581,709,0,11.7,,0,2,0,0.78488372093,0.38790430622,0.38816449348
220,132,35,2179,2016,17916,684,0,12.2,,1,2,1,0.715036112935,0.341342416053,0.341416100873
221,133,55,2161,2016,17867,682,1,12.2,,1,2,1,0.709126723572,0.339528340306,0.339476236663
222,133,55,2119,2015,18277,697,1,11.7,,0,2,0,0.769622093023,0.376267942584,0.376128385155
223,134,30,889,2015,14488,552,1,11.7,,0,2,0,0.322674418605,0.231234449761,0.230692076229
224,134,35,762,2016,14044,537,1,12.2,,1,2,1,0.249835850295,0.197993410092,0.198836081474
225,135,50,1227,2016,15206,581,1,12.2,,1,2,1,0.402495075509,0.241012920662,0.241513094083
226,135,50,1434,2015,15987,610,1,11.7,,0,2,0,0.520712209302,0.288612440191,0.288866599799
227,136,45,1558,2016,16125,616,1,12.2,,0,1,0,0.511162179908,0.275036096405,0.27546071775
228,137,30,2068,2011,16468,628,0,11.1,,0,2,0,0.584393553859,0.345851492811,0.345784418356
229,137,35,1255,2016,15282,584,0,12.2,,5,2,1,0.411687458963,0.243826589167,0.244422890398
230,138,50,1917,2015,17508,668,0,11.7,,1,3,1,0.696220930233,0.346832535885,0.34704112337
231,138,50,1357,2014,15975,609,0,22.8,,0,3,0,0.382942671562,0.30469345967,0.304210526316
232,138,50,1319,2016,15477,591,0,12.2,,1,3,2,0.432698621142,0.251045870201,0.251212415131
233,139,40,599,2016,13615,520,0,12.2,,0,1,0,0.196323046619,0.182110991818,0.182347235694
234,140,40,823,2016,14169,541,1,12.2,,0,1,0,0.269862114248,0.202621154345,0.202715809893
235,141,30,1124,2015,15198,580,0,11.7,,1,4,2,0.408066860465,0.258411483254,0.258776328987
236,141,30,2145,2016,17808,680,0,12.2,,1,4,3,0.703873933027,0.337344045019,0.337536372454
237,141,25,2795,2010,22787,869,0,21.7,,0,4,0,0.969465648855,0.518274908439,0.518119490695
238,141,25,3218,2014,21333,814,0,22.8,,4,4,1,0.908500423609,0.51981370699,0.52
239,142,35,192,2016,12165,465,1,12.2,,2,2,1,0.0627051871307,0.128429158491,0.129000969932
240,142,30,159,2014,12408,473,1,22.8,,0,2,0,0.0446201637955,0.161480708235,0.161052631579
241,143,40,757,2016,14026,536,0,12.2,,0,1,0,0.24819435325,0.19732701492,0.19786614937
242,144,35,1838,2014,16953,647,1,22.8,,0,3,0,0.518780005648,0.34395952945,0.344210526316
243,144,40,1373,2015,15852,605,1,11.7,,1,3,1,0.498546511628,0.283444976077,0.283851554664
244,144,40,1525,2016,16060,613,1,12.2,,1,3,2,0.500328299409,0.272629669394,0.272550921435
245,145,40,2337,2011,17041,650,0,11.1,,1,4,1,0.660446706248,0.369190664331,0.369263607257
246,145,45,2068,2016,17535,670,0,12.2,,4,4,3,0.678594878529,0.327237051572,0.327837051406
247,145,40,2003,2012,16383,625,0,20.6,,1,4,2,0.511627906977,0.328414619436,0.328767123288
248,145,40,1963,2010,17781,678,0,21.7,,0,4,0,0.680777238029,0.331190671949,0.331047992165
249,146,35,2365,2016,18688,714,0,12.2,,0,1,0,0.77609980302,0.369923364555,0.370514064016
250,147,20,2288,2016,18334,700,1,12.2,,0,1,0,0.750820748523,0.356817592833,0.356935014549
251,148,30,287,2016,12593,481,1,12.2,,0,1,0,0.0938936309915,0.144274554811,0.144519883608
252,149,20,2351,2016,18601,710,0,12.2,,0,1,0,0.771503611293,0.366702454556,0.366634335597
253,150,25,2937,2016,22768,869,0,12.2,,0,1,0,0.963887065003,0.520972936952,0.520853540252
254,151,50,1258,2016,15291,584,1,12.2,,1,5,4,0.41267235719,0.244159786754,0.244422890398
255,151,50,1481,2012,15413,588,1,20.6,,1,5,2,0.378226424738,0.289413373005,0.289778714436
256,151,45,1716,2011,15705,599,1,11.1,,1,5,1,0.484874187164,0.314773328989,0.314834578442
257,151,50,1018,2015,14868,567,1,11.7,,3,5,3,0.369549418605,0.245779904306,0.245737211635
258,151,45,1718,2010,17075,651,1,21.7,,0,5,0,0.595766828591,0.304806039315,0.304603330069
259,152,40,1565,2016,16147,617,1,12.2,,0,1,0,0.513460275772,0.275850579394,0.276430649855
260,153,30,2148,2016,17822,681,1,12.2,,0,1,0,0.704858831254,0.337862352375,0.338506304559
261,154,35,1759,2016,16699,638,0,12.2,,1,2,1,0.577150361129,0.296286698012,0.296799224054
262,154,35,2070,2015,18022,687,0,11.7,,0,2,0,0.751816860465,0.366507177033,0.366098294885
263,155,25,430,2016,13117,501,0,12.2,,0,1,0,0.140840446487,0.163674058717,0.163918525703
264,156,40,1820,2016,16865,644,0,12.2,,0,1,0,0.597176625082,0.302432342379,0.302618816683
265,157,35,107,2016,11634,445,1,12.2,,0,1,0,0.0347997373605,0.108770500907,0.109602327837
266,158,40,1831,2010,17385,663,1,21.7,,0,4,0,0.634975711312,0.316391359593,0.316356513222
267,158,40,1822,2011,15916,607,1,11.1,,1,4,1,0.514843087362,0.323367683597,0.323372465315
268,158,45,1208,2016,15146,579,1,12.2,,2,4,3,0.396257386737,0.238791603421,0.239573229874
269,158,45,1725,2014,16719,638,1,22.8,,3,4,2,0.486868116351,0.334564580238,0.334736842105
270,159,50,2134,2016,17775,679,1,12.2,,0,1,0,0.700262639527,0.336122320536,0.336566440349
271,160,45,1018,2016,14634,559,1,12.2,,0,1,0,0.333880499015,0.219836362963,0.220174587779
272,161,35,2408,2016,18895,722,1,12.2,,0,1,0,0.79021667761,0.377586909037,0.378273520854
273,162,30,576,2016,13550,518,0,12.2,,0,1,0,0.18877216021,0.179704564807,0.180407371484
274,163,55,2510,2011,17512,668,1,11.1,,1,7,3,0.709358213175,0.388375218932,0.388473852721
275,163,60,2229,2016,18091,691,1,12.2,,1,7,6,0.731451083388,0.347821258006,0.348205625606
276,163,50,2151,2008,18716,714,1,17.8,,0,7,0,0.816559058109,0.424746038196,0.424920127796
277,163,60,1963,2015,17673,674,1,11.7,,1,7,5,0.712936046512,0.353148325359,0.353059177533
278,163,55,1211,2010,15809,603,1,21.7,,1,7,2,0.419847328244,0.25749308618,0.257590597453
279,163,60,2913,2014,20011,763,1,22.8,,3,7,4,0.822366563118,0.466736258883,0.466315789474
280,163,55,1353,2009,15765,601,1,14.4,,1,7,1,0.488086642599,0.281845648849,0.281524926686
281,164,45,1188,2016,15101,577,1,12.2,,0,1,0,0.389691398555,0.23712561549,0.237633365664
282,165,50,2182,2014,17756,677,1,22.8,,0,3,0,0.615927704038,0.376199461999,0.375789473684
283,165,50,1605,2015,16423,626,1,11.7,,1,3,1,0.582848837209,0.305301435407,0.304914744233
284,165,50,1446,2016,15892,607,1,12.2,,1,3,2,0.474392646093,0.266409981119,0.266731328807
285,166,50,601,2016,13617,520,1,12.2,,0,1,0,0.196979645437,0.182185035726,0.182347235694
286,167,35,2901,2016,22166,847,0,12.2,,0,1,0,0.952068286277,0.498685720632,0.499515033948
287,168,35,1899,2014,17123,653,0,22.8,,0,2,0,0.536006777746,0.350784919902,0.350526315789
288,168,40,1724,2016,16613,635,0,12.2,,2,2,1,0.565659881812,0.293102809966,0.29388942774
289,169,45,479,2016,13283,507,0,12.2,,1,2,1,0.156927117531,0.169819703084,0.169738118332
290,169,45,365,2015,13081,499,0,11.7,,0,2,0,0.13226744186,0.177377990431,0.177532597793
291,170,45,2681,2015,23086,881,1,11.7,,0,2,0,0.973837209302,0.560344497608,0.560682046138
292,170,45,2462,2016,19088,729,1,12.2,,1,2,1,0.807944845699,0.384732146163,0.385063045587
293,171,25,746,2016,14013,535,0,12.2,,0,1,0,0.24458305975,0.196845729518,0.196896217265
294,172,50,809,2016,14142,540,1,12.2,,0,1,0,0.265265922521,0.201621561586,0.201745877789
295,173,30,294,2016,12611,482,1,12.2,,0,1,0,0.0961917268549,0.144940949983,0.145489815713
296,174,35,2331,2016,18524,707,0,12.2,,0,1,0,0.764937623112,0.363851764096,0.363724539282
297,175,25,2923,2016,22504,859,0,12.2,,0,1,0,0.959290873276,0.511199141091,0.511154219205
298,176,50,304,2016,12640,483,1,12.2,,0,1,0,0.0994747209455,0.14601458665,0.146459747818
299,177,25,601,2009,13697,522,1,14.4,,0,5,0,0.216606498195,0.204707374389,0.204301075269
300,177,25,224,2010,12703,484,1,21.7,,1,5,1,0.0773768216516,0.141415651394,0.141038197845
301,177,25,159,2012,11910,454,1,20.6,,2,5,2,0.0403782264247,0.148566603675,0.148577449947
302,177,30,222,2014,12753,486,1,22.8,,2,5,3,0.0624117480938,0.175332235918,0.174736842105
303,177,30,217,2016,12325,471,1,12.2,,2,5,4,0.0709126723572,0.134352671134,0.134820562561
304,178,35,26,2016,10750,411,1,12.2,,1,2,1,0.00820748522653,0.0760430935545,0.0766246362755
305,178,35,35,2015,10794,411,1,11.7,,0,2,0,0.0123546511628,0.0898373205742,0.0892678034102
306,179,35,946,2016,14419,551,1,12.2,,0,1,0,0.310242941563,0.211876642849,0.212415130941
307,180,40,2943,2016,22857,873,0,12.2,,1,4,3,0.965856861458,0.524267890859,0.524733268671
308,180,40,2740,2015,25125,958,0,11.7,,1,4,2,0.995276162791,0.638392344498,0.637913741224
309,180,40,3654,2012,21393,816,0,20.6,,0,4,0,0.933554817276,0.529854046882,0.530031612223
310,180,40,3407,2014,22487,858,0,22.8,,2,4,1,0.961875176504,0.566146063356,0.566315789474
311,181,55,736,2016,13996,535,1,12.2,,0,1,0,0.24130006566,0.196216356299,0.196896217265
312,182,30,1065,2016,14790,565,0,12.2,,0,1,0,0.349310571241,0.22561178779,0.225994180407
313,183,45,891,2016,14323,547,1,12.2,,0,1,0,0.292186474064,0.208322535263,0.208535402522
314,184,35,2283,2016,18317,700,1,12.2,,0,1,0,0.749179251477,0.356188219614,0.356935014549
315,185,35,2020,2016,17402,665,0,12.2,,0,1,0,0.662836506894,0.322313131687,0.322987390883
316,186,35,2822,2016,21276,813,0,12.2,,0,1,0,0.926132632961,0.465736181556,0.466537342386
317,187,50,1907,2016,17095,653,0,12.2,,0,1,0,0.62573867367,0.310947391803,0.311348205626
318,188,35,1925,2016,17140,655,1,12.2,,0,1,0,0.631648063033,0.312613379734,0.313288069835
319,189,45,1448,2016,15897,607,1,12.2,,0,1,0,0.475049244911,0.266595090889,0.266731328807
320,190,50,582,2016,13556,518,1,12.2,,0,1,0,0.190741956664,0.179926696531,0.180407371484
321,191,40,572,2016,13547,518,1,12.2,,0,1,0,0.187458962574,0.179593498945,0.180407371484
322,192,35,1555,2016,16117,616,0,12.2,,0,1,0,0.510177281681,0.274739920773,0.27546071775
323,193,40,110,2016,11666,446,1,12.2,,11,2,1,0.0357846355877,0.109955203436,0.110572259942
324,193,30,822,2005,15342,585,1,18.9,,0,2,0,0.46621237933,0.264515167325,0.2646484375
325,194,50,617,2016,13652,522,1,12.2,,3,2,1,0.202232435982,0.183480804117,0.184287099903
326,194,45,1825,2013,14177,540,1,19.4,6792.0,0,2,0,0.480632411067,0.382644521694,0.381756756757
327,195,60,2865,2016,21776,832,1,12.2,,1,4,3,0.940249507551,0.484247158565,0.484966052376
328,195,55,2796,2014,19626,749,1,22.8,,0,4,0,0.789325049421,0.451278756976,0.451578947368
329,195,25,2796,2014,19626,749,1,22.8,,0,4,0,0.789325049421,0.451278756976,0.451578947368
330,195,55,1487,2015,16144,616,1,11.7,,1,4,2,0.539970930233,0.294622009569,0.294884653962
331,196,40,1401,2016,15752,602,1,12.2,,1,3,2,0.459619172685,0.261226907556,0.261881668283
332,196,40,1566,2014,16380,625,1,22.8,,0,3,0,0.441965546456,0.320953948689,0.321052631579
333,196,40,1495,2015,16158,616,1,11.7,,1,3,1,0.542877906977,0.295157894737,0.294884653962
334,197,45,2513,2016,19320,738,1,12.2,,0,1,0,0.824688115561,0.393321239495,0.39379243453
335,198,50,1339,2015,15772,601,1,11.7,,2,3,1,0.486191860465,0.28038277512,0.279839518556
336,198,50,2866,2013,14956,570,1,19.4,7165.0,0,3,0,0.754940711462,0.432792584009,0.432432432432
337,198,50,1074,2016,14817,566,1,12.2,,1,3,2,0.352265265923,0.226611380549,0.226964112512
338,199,35,1624,2016,16314,623,1,12.2,,0,1,0,0.532829940906,0.282033245715,0.282250242483
339,200,45,2795,2016,21015,803,0,12.2,,0,1,0,0.917268548917,0.456073451557,0.456838021339
340,201,50,1347,2016,15558,594,0,12.2,,3,2,1,0.441891004596,0.254044648477,0.254122211445
341,201,45,3595,2013,15401,587,0,19.4,7378.0,0,2,0,0.947035573123,0.461439423201,0.461148648649
342,202,40,269,2014,12979,495,1,22.8,,0,2,0,0.0756848347924,0.184405990284,0.184210526316
343,202,40,405,2016,13035,498,1,12.2,,2,2,1,0.132632961261,0.160638258487,0.161008729389
344,203,35,773,2016,14063,537,0,12.2,,0,1,0,0.253447143795,0.198696827219,0.198836081474
345,204,30,1063,2016,14785,565,0,12.2,,0,1,0,0.348653972423,0.22542667802,0.225994180407
346,205,30,602,2015,13798,526,1,11.7,,1,3,1,0.218386627907,0.204822966507,0.204613841525
347,205,30,2103,2014,17552,669,1,22.8,,0,3,0,0.593617622141,0.368008993456,0.367368421053
348,205,35,1207,2016,15146,579,1,12.2,,1,3,2,0.395929087328,0.238791603421,0.239573229874
349,206,40,464,2016,13227,505,1,12.2,,0,1,0,0.152002626395,0.167746473659,0.167798254122
350,207,35,2567,2016,19542,746,1,12.2,,0,1,0,0.842416283651,0.401540113287,0.401551891368
351,208,30,285,2016,12582,481,0,12.2,,0,1,0,0.0932370321733,0.143867313317,0.144519883608
352,209,45,514,2016,13368,511,1,12.2,,0,1,0,0.168417596848,0.172966569176,0.173617846751
353,210,30,632,2016,13692,523,1,12.2,,0,1,0,0.207156927118,0.184961682278,0.185257032008
354,211,65,2737,2016,20580,786,1,12.2,,0,1,0,0.898227183191,0.439968901559,0.440349175558
355,212,45,30,2014,10837,413,1,22.8,,0,2,0,0.00818977689918,0.0984060705826,0.0978947368421
356,212,45,49,2016,10990,420,1,12.2,,2,2,1,0.0157583716349,0.084928362519,0.0853540252182
357,213,35,2756,2016,20744,792,0,12.2,,0,1,0,0.904464871963,0.446040502018,0.446168768186
358,214,60,1176,2016,15064,575,0,12.2,,1,5,4,0.385751805647,0.235755803191,0.235693501455
359,214,60,1107,2015,15132,577,0,11.7,,1,5,3,0.401889534884,0.255885167464,0.255767301906
360,214,55,1478,2012,15401,587,0,20.6,,6,5,1,0.377459749553,0.288930883358,0.288724973656
361,214,50,1526,2006,17249,658,0,21.1,,0,5,0,0.61566410981,0.295687206922,0.296103896104
362,214,55,1134,2014,15440,589,0,22.8,,2,5,2,0.319966111268,0.283213554422,0.283157894737
363,215,45,989,2016,14538,555,1,12.2,,0,1,0,0.324359816152,0.216282255377,0.21629485936
364,216,40,353,2016,12828,490,1,12.2,,0,1,0,0.115561391989,0.152974714005,0.153249272551
365,217,30,1499,2016,16010,612,0,12.2,,0,1,0,0.491792514773,0.270778571693,0.271580989331
366,218,40,513,2016,13366,511,1,12.2,,0,1,0,0.168089297439,0.172892525267,0.173617846751
367,219,25,1659,2016,16425,627,1,12.2,,0,1,0,0.544320420223,0.286142682611,0.286129970902
368,220,25,1831,2016,16884,645,1,12.2,,0,1,0,0.600787918582,0.303135759505,0.303588748788
369,221,60,3033,2016,25603,978,0,12.2,,7,2,1,0.995403808273,0.625930176595,0.62657613967
370,221,50,2755,2009,24431,932,0,14.4,,0,2,0,0.994223826715,0.605095303816,0.605083088954
371,222,40,101,2016,11595,443,0,12.2,,0,1,0,0.0328299409061,0.1073266447,0.107662463628
372,223,30,624,2016,13668,522,0,12.2,,0,1,0,0.204530531845,0.184073155381,0.184287099903
373,224,30,120,2016,11759,449,1,12.2,,0,1,0,0.0390676296783,0.113398245159,0.113482056256
374,225,30,881,2016,14309,547,1,12.2,,0,1,0,0.288903479974,0.207804227907,0.208535402522
375,226,45,384,2015,13138,501,1,11.7,,0,2,0,0.139171511628,0.179559808612,0.179538615848
376,226,45,427,2016,13107,501,1,12.2,,1,2,1,0.13985554826,0.163303839177,0.163918525703
377,227,50,2087,2016,17587,672,0,12.2,,0,1,0,0.684832567301,0.329162193181,0.329776915616
378,228,40,1118,2016,14912,570,1,12.2,,0,1,0,0.366710439921,0.23012846618,0.230843840931
379,229,35,1519,2016,16049,613,0,12.2,,0,1,0,0.498358502955,0.2722224279,0.272550921435
380,230,30,1540,2016,16097,615,1,12.2,,0,1,0,0.505252790545,0.273999481693,0.274490785645
381,231,45,29,2016,10788,412,1,12.2,,0,1,0,0.00919238345371,0.0774499278072,0.0775945683802
382,232,30,1361,2016,15606,596,1,12.2,,0,1,0,0.446487196323,0.255821702269,0.256062075655
383,233,40,52,2016,11032,422,1,12.2,,0,1,0,0.0167432698621,0.0864832845878,0.0872938894277
384,234,35,370,2016,12897,493,1,12.2,,9,2,1,0.121142481944,0.155529228833,0.156159068865
385,234,25,478,2007,14022,535,1,22.2,,0,2,0,0.187647521637,0.19959740395,0.200181983621
386,235,20,1946,2016,17212,657,1,12.2,,0,1,0,0.638542350624,0.315278960424,0.315227934045
387,236,50,2464,2016,19105,730,0,12.2,,0,1,0,0.808601444517,0.385361519381,0.386032977692
388,237,45,788,2016,14091,538,1,12.2,,0,1,0,0.258371634931,0.199733441931,0.199806013579
389,238,35,1891,2016,17047,651,1,12.2,,0,1,0,0.620485883125,0.30917033801,0.309408341416
390,239,30,530,2016,13432,513,1,12.2,,0,1,0,0.173670387393,0.175335974233,0.17555771096
391,240,20,436,2016,13128,502,0,12.2,,3,2,1,0.142810242942,0.164081300211,0.164888457808
392,240,15,523,2013,12535,478,0,19.4,6005.0,0,2,0,0.137549407115,0.276940903824,0.277027027027
393,241,45,971,2016,14492,554,0,12.2,,0,1,0,0.318450426789,0.214579245493,0.215324927255
394,242,30,145,2016,11907,455,0,12.2,,0,1,0,0.0472751149048,0.118877494354,0.119301648885
395,243,30,2441,2016,19028,727,0,12.2,,0,1,0,0.801050558109,0.382510828922,0.383123181377
396,244,40,1034,2016,14686,561,0,12.2,,0,1,0,0.33913328956,0.221761504572,0.222114451988
397,245,35,1537,2016,16092,615,1,12.2,,0,1,0,0.504267892318,0.273814371923,0.274490785645
398,246,35,822,2016,14167,541,1,12.2,,0,1,0,0.269533814839,0.202547110436,0.202715809893
399,247,50,2753,2016,20711,791,0,12.2,,0,1,0,0.903479973736,0.444818777535,0.445198836081
400,248,30,23,2009,10373,395,1,14.4,,3,5,1,0.00794223826715,0.0807191614756,0.080156402737
401,248,35,166,2011,11693,446,1,11.1,,1,5,3,0.0466497031383,0.151358396807,0.151547491996
402,248,40,67,2016,11158,426,1,12.2,,5,5,4,0.021667760998,0.0911480507941,0.0911736178468
403,248,35,105,2010,11816,451,1,21.7,,1,5,2,0.0360860513532,0.108266686598,0.108716944172
404,248,30,47,2006,10731,409,1,21.1,,0,5,0,0.0185708518369,0.0804438280166,0.0805194805195
405,249,35,318,2016,12671,484,1,12.2,,0,1,0,0.104070912672,0.147162267224,0.147429679922
406,250,40,2818,2016,21234,811,0,12.2,,0,1,0,0.924819435325,0.464181259487,0.464597478177
407,251,45,1730,2016,16624,635,0,12.2,,0,1,0,0.567629678267,0.293510051461,0.29388942774
